id,latitude,longitude
832,-77.0275516766,38.9545875687
833,-77.0196206469,38.8933244033
834,-77.0193884445,38.8965470952
835,-77.0223465969,38.9000057776
836,-77.0222173453,38.9003100145
837,-77.0207835185,38.9001069598
838,-77.0222745566,38.9011482313
839,-77.0191686517,38.9022704126
840,-77.0187023201,38.9022651732
841,-77.0187518743,38.9131578773
842,-77.0217207447,38.9159513883
843,-77.0217196034,38.9159900342
844,-77.0225081892,38.9565318213
845,-77.019419796,38.9562420387
846,-77.0130665768,38.8927851785
847,-77.0172278051,38.916056994
848,-77.0147958043,38.917521091
849,-77.010948854,38.895937424
850,-77.0097826474,38.8970274494
851,-77.0087570754,38.9124488365
852,-77.0093752002,38.9211477734
853,-77.0082993823,38.9515736512
854,-77.0113848504,38.9567691798
855,-77.0061791287,38.8975384698
856,-77.0061791287,38.8975384698
857,-77.0033023653,38.897491743
858,-77.0030943366,38.957062822
859,-77.0003903447,38.9000242194
860,-76.9985063775,38.9069316352
861,-76.9976502672,38.9087163546
862,-77.0008082474,38.9208637539
863,-76.9956086542,38.9004319459
864,-76.9938313405,38.9364431076
865,-77.0752819567,38.9122032176
866,-77.0768969552,38.9416893604
867,-77.077263769,38.9441399139
868,-77.0723883649,38.9211969848
869,-77.0716129375,38.9209264921
870,-77.0702253088,38.9550859884
871,-77.065606554,38.9469492446
872,-77.0630208363,38.9048341694
873,-77.0617016711,38.9032121087
874,-77.06091848,38.9019438729
875,-77.0597546833,38.9018137627
876,-77.0594623747,38.9050592617
877,-77.0638426836,38.9067065595
878,-77.0638002579,38.9061932868
879,-77.0634173444,38.9066794958
880,-77.0618303755,38.905390801
881,-77.0605256644,38.90543013
882,-77.0595562608,38.9053832443
883,-77.0640028236,38.9094029405
884,-77.062634646,38.9434692627
885,-77.0557161398,38.8959114979
886,-77.0578845604,38.9352349771
887,-77.0577152092,38.9350509312
888,-77.0574247888,38.9344808487
889,-77.0519065957,38.9034612678
890,-77.0510946699,38.904971696
891,-77.0517741472,38.9055494628
892,-77.0503518657,38.9054746845
893,-77.0521223537,38.923889469
894,-77.0518877174,38.9248967936
895,-77.0517762165,38.9247595563
896,-77.0512706307,38.92393777
897,-77.0444190913,38.9015458451
898,-77.0462752217,38.9053561088
899,-77.0444952547,38.9090599519
900,-77.043869225,38.9053608205
901,-77.0438687615,38.9061067121
902,-77.0470224607,38.9104894871
903,-77.0462683264,38.9098337105
904,-77.0456901019,38.9107245029
905,-77.0456482369,38.9094456948
906,-77.0454919775,38.9093960297
907,-77.0451854332,38.911628506
908,-77.0442807857,38.9105175833
909,-77.0439223752,38.9109795763
910,-77.0436397832,38.9109920236
911,-77.0468725229,38.9160288645
912,-77.0465890081,38.9143053231
913,-77.0462514334,38.9138314385
914,-77.0436621352,38.9218895754
915,-77.0402276097,38.8987370258
916,-77.0384438589,38.9004021011
917,-77.0427061521,38.9039772983
918,-77.0403351653,38.9028138112
919,-77.0388851883,38.904048087
920,-77.0388263641,38.9033629312
921,-77.0382458194,38.9017220706
922,-77.042991154,38.9059051612
923,-77.0427826879,38.9066421207
924,-77.0425011297,38.9058456151
925,-77.0419723577,38.9063557689
926,-77.0411783791,38.9066226986
927,-77.0397089565,38.9074190047
928,-77.0387411142,38.9113324642
929,-77.0381905333,38.9127983023
930,-77.0381525905,38.9101964357
931,-77.041463403,38.9171697424
932,-77.0387204726,38.9168490861
933,-77.0424180875,38.9211067598
934,-77.0419157602,38.9179497925
935,-77.0418784056,38.919531218
936,-77.041581439,38.9202635209
937,-77.041535335,38.9201030089
938,-77.0393660227,38.9186098188
939,-77.0431468016,38.9217314005
940,-77.0430546604,38.9219175464
941,-77.04255474,38.9232375388
942,-77.04225215,38.9222784425
943,-77.041118521,38.9233856994
944,-77.0400325174,38.9247566923
945,-77.0392179942,38.9322978266
946,-77.0386410179,38.93109568
947,-77.0382874587,38.9305432268
948,-77.0382703194,38.9301975836
949,-77.0382184172,38.9314822754
950,-77.0349708329,38.9081156931
951,-77.0336213541,38.9285226569
952,-77.0329837191,38.929300436
953,-77.0330938692,38.9367780181
954,-77.0330023087,38.937320884
955,-77.0330063278,38.9469992079
956,-77.0328123888,38.8968258776
957,-77.0304628728,38.8964169035
958,-77.0283805873,38.8959952059
959,-77.0322809026,38.9010239218
960,-77.0305932985,38.8976048024
961,-77.0292605503,38.8978408026
962,-77.0322401463,38.9019088239
963,-77.0316071469,38.9084823903
964,-77.0322833355,38.911494325
965,-77.0322099062,38.9102556983
966,-77.031701791,38.9094894975
967,-77.0317252591,38.9171475688
968,-77.0315827633,38.9151255069
969,-77.0315480655,38.9148860748
970,-77.0315481806,38.9154068466
971,-77.0306604012,38.9172098303
972,-77.0283132643,38.9171925861
973,-77.0323557299,38.9195957696
974,-77.031613783,38.9174716286
975,-77.0289861797,38.9173972706
976,-77.0277979053,38.9182737094
977,-77.0324506705,38.9310820684
978,-77.0285363746,38.9321428269
979,-77.0266501022,38.8966927709
980,-77.0263016732,38.8968341911
981,-77.025567064,38.8963303362
982,-77.023388699,38.8959960418
983,-77.0227045543,38.8953191981
984,-77.0264877382,38.8993402753
985,-77.0236171272,38.9003782935
986,-77.0275361823,38.9022348686
987,-77.0257081975,38.9031469306
988,-77.0242593928,38.9079141889
989,-77.0232405994,38.909178447
990,-77.027290545,38.9167936703
991,-77.0261699394,38.9138782893
992,-77.0242425209,38.9166194907
993,-77.0242085409,38.9163860919
994,-77.0241997105,38.9161886311
995,-77.0241828128,38.9163438481
996,-77.0241667192,38.9171707262
997,-77.023752235,38.916640761
998,-77.0237305542,38.9159394667
999,-77.0237305542,38.9159394667
1000,-77.0251794336,38.9193136839
